,SYMBOL,Sector,NSE CODE
245,KCP:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:KCP,"
246,EVERESTIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:EVERESTIND,"
247,RAMCOIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:RAMCOIND,"
248,SHREDIGCEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:SHREDIGCEM,"
249,ACL:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:ACL,"
250,UDAICEMENT:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:UDAICEMENT,"
251,MANGLMCEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:MANGLMCEM,"
252,NCLIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:NCLIND,"
253,VISAKAIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:VISAKAIND,"
254,DECCANCE:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:DECCANCE,"
255,APCL:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:APCL,"
256,SAHYADRI:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:SAHYADRI,"
257,KAJARIACER:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:KAJARIACER,"
258,CERA:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:CERA,"
259,SOMANYCERA:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:SOMANYCERA,"
260,POKARNA:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:POKARNA,"
261,GSLSU:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:GSLSU,"
262,ORIENTBELL:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:ORIENTBELL,"
263,ASIANTILES:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:ASIANTILES,"
264,EXXARO:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:EXXARO,"
265,MURUDCERA:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:MURUDCERA,"
266,NITCO:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:NITCO,"
267,LEXUS:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:LEXUS,"
268,GSLSU:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:GSLSU,"
269,SAHYADRI:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:SAHYADRI,"
270,GSLSU:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:GSLSU,"
271,LEXUS:NS,Ceramics/Marble/Granite/Sanitaryware-CONSTRUCTION MATERIAL,"NSE:LEXUS,"
272,ITC:NS,Cigarettes/TobaccoFMCG,"NSE:ITC,"
273,GODFRYPHLP:NS,Cigarettes/TobaccoFMCG,"NSE:GODFRYPHLP,"
274,VSTIND:NS,Cigarettes/TobaccoFMCG,"NSE:VSTIND,"
275,ELGIEQUIP:NS,Compressors / PumpsCAPITAL GOODS,"NSE:ELGIEQUIP,"
276,INGERRAND:NS,Compressors / PumpsCAPITAL GOODS,"NSE:INGERRAND,"
277,KIRLPNU:NS,Compressors / PumpsCAPITAL GOODS,"NSE:KIRLPNU,"
278,DYNAMATECH:NS,Compressors / PumpsCAPITAL GOODS,"NSE:DYNAMATECH,"
279,ROTO:NS,Compressors / PumpsCAPITAL GOODS,"NSE:ROTO,"
280,SHAKTIPUMP:NS,Compressors / PumpsCAPITAL GOODS,"NSE:SHAKTIPUMP,"
281,LATTEYS:NS,Compressors / PumpsCAPITAL GOODS,"NSE:LATTEYS,"
282,PROZONER:NS,Construction - Real EstateRealtyInvalid Value,"NSE:PROZONER,"
283,JPINFRATEC:NS,Construction - Real EstateRealtyInvalid Value,"NSE:JPINFRATEC,"
284,DLF:NS,Construction - Real EstateRealtyLarge Cap,"NSE:DLF,"
285,LODHA:NS,Construction - Real EstateRealtyLarge Cap,"NSE:LODHA,"
286,GODREJPROP:NS,Construction - Real EstateRealtyLarge Cap,"NSE:GODREJPROP,"
287,OBEROIRLTY:NS,Construction - Real EstateRealtyLarge Cap,"NSE:OBEROIRLTY,"
288,PHOENIXLTD:NS,Construction - Real EstateRealtyLarge Cap,"NSE:PHOENIXLTD,"
289,PRESTIGE:NS,Construction - Real EstateRealtyLarge Cap,"NSE:PRESTIGE,"
290,BRIGADE:NS,Construction - Real EstateRealtyLarge Cap,"NSE:BRIGADE,"
291,NBCC:NS,Construction - Real EstateRealtyLarge Cap,"NSE:NBCC,"
292,SOBHA:NS,Construction - Real EstateRealtyLarge Cap,"NSE:SOBHA,"
293,ANANTRAJ:NS,Construction - Real EstateRealtyLarge Cap,"NSE:ANANTRAJ,"
294,MAHLIFE:NS,Construction - Real EstateRealtyMid Cap,"NSE:MAHLIFE,"
295,RUSTOMJEE:NS,Construction - Real EstateRealtyMid Cap,"NSE:RUSTOMJEE,"
296,SUNTECK:NS,Construction - Real EstateRealtyMid Cap,"NSE:SUNTECK,"
297,AHLUCONT:NS,Construction - Real EstateRealtyMid Cap,"NSE:AHLUCONT,"
298,IBREALEST:NS,Construction - Real EstateRealtyMid Cap,"NSE:IBREALEST,"
299,GANESHHOUC:NS,Construction - Real EstateRealtyMid Cap,"NSE:GANESHHOUC,"
300,HEMIPROP:NS,Construction - Real EstateRealtyMid Cap,"NSE:HEMIPROP,"
301,DBREALTY:NS,Construction - Real EstateRealtyMid Cap,"NSE:DBREALTY,"
302,PSPPROJECT:NS,Construction - Real EstateRealtyMid Cap,"NSE:PSPPROJECT,"
303,KOLTEPATIL:NS,Construction - Real EstateRealtyMid Cap,"NSE:KOLTEPATIL,"
304,WELENT:NS,Construction - Real EstateRealtyMid Cap,"NSE:WELENT,"
305,PURVA:NS,Construction - Real EstateRealtyMid Cap,"NSE:PURVA,"
306,ASHIANA:NS,Construction - Real EstateRealtyMid Cap,"NSE:ASHIANA,"
307,ARVSMART:NS,Construction - Real EstateRealtyMid Cap,"NSE:ARVSMART,"
308,TARC:NS,Construction - Real EstateRealtyMid Cap,"NSE:TARC,"
309,MARATHON:NS,Construction - Real EstateRealtyMid Cap,"NSE:MARATHON,"
310,BIGBLOC:NS,Construction - Real EstateRealtyMid Cap,"NSE:BIGBLOC,"
311,AJMERA:NS,Construction - Real EstateRealtyMid Cap,"NSE:AJMERA,"
312,SHRIRAMPPS:NS,Construction - Real EstateRealtyMid Cap,"NSE:SHRIRAMPPS,"
313,CAPACITE:NS,Construction - Real EstateRealtyMid Cap,"NSE:CAPACITE,"
314,OMAXE:NS,Construction - Real EstateRealtyMid Cap,"NSE:OMAXE,"
315,BLKASHYAP:NS,Construction - Real EstateRealtyMid Cap,"NSE:BLKASHYAP,"
316,ARIHANTSUP:NS,Construction - Real EstateRealtyMid Cap,"NSE:ARIHANTSUP,"
317,TEXINFRA:NS,Construction - Real EstateRealtyMid Cap,"NSE:TEXINFRA,"
318,PENINLAND:NS,Construction - Real EstateRealtyMid Cap,"NSE:PENINLAND,"
319,SBGLP:NS,Construction - Real EstateRealtyMid Cap,"NSE:SBGLP,"
320,UNITECH:NS,Construction - Real EstateRealtyMid Cap,"NSE:UNITECH,"
321,HUBTOWN:NS,Construction - Real EstateRealtyMid Cap,"NSE:HUBTOWN,"
322,ARKADE:NS,Construction - Real EstateRealtyMid Cap,"NSE:ARKADE,"
323,SURAJEST:NS,Construction - Real EstateRealtyMid Cap,"NSE:SURAJEST,"
324,SIGNATURE:NS,Construction - Real EstateRealtyMid Cap,"NSE:SIGNATURE,"
325,BLAL:NS,Construction - Real EstateRealtyMid Cap,"NSE:BLAL,"
326,SBGLP:NS,Construction - Real EstateRealtyMid Cap,"NSE:SBGLP,"
327,BLAL:NS,Construction - Real EstateRealtySmall Cap,"NSE:BLAL,"
328,ELDEHSG:NS,Construction - Real EstateRealtySmall Cap,"NSE:ELDEHSG,"
329,PARSVNATH:NS,Construction - Real EstateRealtySmall Cap,"NSE:PARSVNATH,"
330,GEECEE:NS,Construction - Real EstateRealtySmall Cap,"NSE:GEECEE,"
331,PVP:NS,Construction - Real EstateRealtySmall Cap,"NSE:PVP,"
332,EMAMIREAL:NS,Construction - Real EstateRealtySmall Cap,"NSE:EMAMIREAL,"
333,KBCGLOBAL:NS,Construction - Real EstateRealtySmall Cap,"NSE:KBCGLOBAL,"
334,NILAINFRA:NS,Construction - Real EstateRealtySmall Cap,"NSE:NILAINFRA,"
335,RPPINFRA:NS,Construction - Real EstateRealtySmall Cap,"NSE:RPPINFRA,"
336,VIPULLTD:NS,Construction - Real EstateRealtySmall Cap,"NSE:VIPULLTD,"
337,ATALREAL:NS,Construction - Real EstateRealtySmall Cap,"NSE:ATALREAL,"
338,DBEIL:NS,Construction - Real EstateRealtySmall Cap,"NSE:DBEIL,"
339,GARUDA:NS,Construction - Real EstateRealtySmall Cap,"NSE:GARUDA,"
340,WHIRLPOOL:NS,Consumer Durables - Domestic Appliances,"NSE:WHIRLPOOL,"
341,CROMPTON:NS,Consumer Durables - Domestic Appliances,"NSE:CROMPTON,"
342,BAJAJELEC:NS,Consumer Durables - Domestic Appliances,"NSE:BAJAJELEC,"
343,TTKPRESTIG:NS,Consumer Durables - Domestic Appliances,"NSE:TTKPRESTIG,"
344,SYMPHONY:NS,Consumer Durables - Domestic Appliances,"NSE:SYMPHONY,"
345,ORIENTELEC:NS,Consumer Durables - Domestic Appliances,"NSE:ORIENTELEC,"
346,BOROLTD:NS,Consumer Durables - Domestic Appliances,"NSE:BOROLTD,"
347,HINDWAREAP:NS,Consumer Durables - Domestic Appliances,"NSE:HINDWAREAP,"
348,PGEL:NS,Consumer Durables - Domestic Appliances,"NSE:PGEL,"
349,IFBIND:NS,Consumer Durables - Domestic Appliances,"NSE:IFBIND,"
350,BUTTERFLY:NS,Consumer Durables - Domestic Appliances,"NSE:BUTTERFLY,"
351,STOVEKRAFT:NS,Consumer Durables - Domestic Appliances,"NSE:STOVEKRAFT,"
352,DIXON:NS,Consumer Durables - Electronics,"NSE:DIXON,"
353,MIRCELECTR:NS,Consumer Durables - Electronics,"NSE:MIRCELECTR,"
354,WEL:NS,Consumer Durables - Electronics,"NSE:WEL,"
355,ARHAM-SM:NS,Consumer Durables - Electronics,"NSE:ARHAM,"
356,HONAUT:NS,Consumer Durables - Electronics-,"NSE:HONAUT,"
357,NESTLEIND:NS,Consumer Food-Consumer Food-FMCGLarge Cap,"NSE:NESTLEIND,"
358,BRITANNIA:NS,Consumer Food-Consumer Food-FMCGLarge Cap,"NSE:BRITANNIA,"
359,VBL:NS,Consumer Food-Consumer Food-FMCGLarge Cap,"NSE:VBL,"
360,MARICO:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:MARICO,"
361,JUBLFOOD:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:JUBLFOOD,"
362,DEVYANI:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:DEVYANI,"
363,HATSUN:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:HATSUN,"
364,BIKAJI:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:BIKAJI,"
365,ZYDUSWELL:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:ZYDUSWELL,"
366,SAPPHIRE:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:SAPPHIRE,"
367,KRBL:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:KRBL,"
368,GODREJAGRO:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:GODREJAGRO,"
369,HNDFDS:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:HNDFDS,"
370,AVANTIFEED:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:AVANTIFEED,"
371,BECTORFOOD:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:BECTORFOOD,"
372,LTFOODS:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:LTFOODS,"
373,DODLA:NS,Consumer Food-Consumer Food-FMCGMid Cap,"NSE:DODLA,"
374,TASTYBITE:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:TASTYBITE,"
375,HERITGFOOD:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:HERITGFOOD,"
376,DIAMONDYD:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:DIAMONDYD,"
377,ADFFOODS:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:ADFFOODS,"
378,VADILALIND:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:VADILALIND,"
379,AVTNPL:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:AVTNPL,"
380,GULPOLY:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:GULPOLY,"
381,PARAGMILK:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:PARAGMILK,"
382,GRMOVER:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:GRMOVER,"
383,FOODSIN:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:FOODSIN,"
384,CLSEL:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:CLSEL,"
385,SUKHJITS:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:SUKHJITS,"
386,KRISHIVAL-SM:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE - SME: KRISHIVAL,"
387,SKMEGGPROD:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:SKMEGGPROD,"
388,SCPL:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:SCPL,"
389,IFBAGRO:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:IFBAGRO,"
390,ANNAPURNA:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:ANNAPURNA,"
391,EIFFL:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:EIFFL,"
392,MEGASTAR:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:MEGASTAR,"
393,WATERBASE:BO,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:WATERBASE,"
394,COASTCORP:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:COASTCORP,"
395,SARVESHWAR:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:SARVESHWAR,"
396,DANGEE:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:DANGEE,"
397,SANSTAR:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:SANSTAR,"
398,GOPAL:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:GOPAL,"
399,MUKKA:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:MUKKA,"
400,HMAAGRO:NS,Consumer Food-Consumer Food-FMCGSmall Cap,"NSE:HMAAGRO,"
401,HAL:NS,Defence,"NSE:HAL,"
402,BDL:NS,Defence,"NSE:BDL,"
403,ASTRAMICRO:NS,Defence,"NSE:ASTRAMICRO,"
404,PARAS:NS,Defence,"NSE:PARAS,"
405,KRISHNADEF:NS,Defence,"NSE:KRISHNADEF,"
406,TITAN:NS,Diamond & Jewellery,"NSE:TITAN,"
407,RAJESHEXPO:NS,Diamond & Jewellery,"NSE:RAJESHEXPO,"
408,KALYANKJIL:NS,Diamond & Jewellery,"NSE:KALYANKJIL,"
409,THANGAMAYL:NS,Diamond & Jewellery,"NSE:THANGAMAYL,"
410,GOLDIAM:NS,Diamond & Jewellery,"NSE:GOLDIAM,"
411,PCJEWELLER:NS,Diamond & Jewellery,"NSE:PCJEWELLER,"
412,RGL:NS,Diamond & Jewellery,"NSE:RGL,"
413,DPABHUSHAN:NS,Diamond & Jewellery,"NSE:DPABHUSHAN,"
414,TBZ:NS,Diamond & Jewellery,"NSE:TBZ,"
415,RADHIKAJWE:NS,Diamond & Jewellery,"NSE:RADHIKAJWE,"
416,SKYGOLD:NS,Diamond & Jewellery,"NSE:SKYGOLD,"
417,SHUBHLAXMI:NS,Diamond & Jewellery,"NSE:SHUBHLAXMI,"
418,RBZJEWEL:NS,Diamond & Jewellery,"NSE:RBZJEWEL,"
419,MOTISONS:NS,Diamond & Jewellery,"NSE:MOTISONS,"
420,SENCO:NS,Diamond & Jewellery,"NSE:SENCO,"
421,SUDARSCHEM:NS,Dyes & Pigments-CHEMICALS,"NSE:SUDARSCHEM,"
422,VIDHIING:NS,Dyes & Pigments-CHEMICALS,"NSE:VIDHIING,"
423,KIRIINDUS:NS,Dyes & Pigments-CHEMICALS,"NSE:KIRIINDUS,"
424,BODALCHEM:NS,Dyes & Pigments-CHEMICALS,"NSE:BODALCHEM,"
425,SHREEPUSHK:NS,Dyes & Pigments-CHEMICALS,"NSE:SHREEPUSHK,"
426,BHAGERIA:NS,Dyes & Pigments-CHEMICALS,"NSE:BHAGERIA,"
427,DYNPRO:NS,Dyes & Pigments-CHEMICALS,"NSE:DYNPRO,"
428,PODDARMENT:NS,Dyes & Pigments-CHEMICALS,"NSE:PODDARMENT,"
429,ASAHISONG:NS,Dyes & Pigments-CHEMICALS,"NSE:ASAHISONG,"
430,AKSHARCHEM:NS,Dyes & Pigments-CHEMICALS,"NSE:AKSHARCHEM,"
431,CARTRADE:NS,e-Commerce-Information Technology,"NSE:CARTRADE,"
432,ZOMATO:NS,e-Commerce-Information Technology,"NSE:ZOMATO,"
433,NYKAA:NS,e-Commerce-Information Technology,"NSE:NYKAA,"
434,INDIAMART:NS,e-Commerce-Information Technology,"NSE:INDIAMART,"
435,MSTCLTD:NS,e-Commerce-Information Technology,"NSE:MSTCLTD,"
436,SWIGGY:NS,e-Commerce-Information Technology,"NSE:SWIGGY,"
437,FIRSTCRY:NS,e-Commerce-Information Technology,"NSE:FIRSTCRY,"
438,KRYSTAL:NS,e-Commerce-Information Technology,"NSE:KRYSTAL,"
439,AWL:NS,Edible Oil-FMCG,"NSE:AWL,"
440,PATANJALI:NS,Edible Oil-FMCG,"NSE:PATANJALI,"
441,ATFL:NS,Edible Oil-FMCG,"NSE:ATFL,"
442,GOKULAGRO:NS,Edible Oil-FMCG,"NSE:GOKULAGRO,"
443,BCLIND:NS,Edible Oil-FMCG,"NSE:BCLIND,"
444,MKPL:NS,Edible Oil-FMCG,"NSE:MKPL,"
445,GOKUL:NS,Edible Oil-FMCG,"NSE:GOKUL,"
446,KRITINUT:NS,Edible Oil-FMCG,"NSE:KRITINUT,"
447,VERANDA:NS,Educational Institutions,"NSE:VERANDA,"
448,CAREERP:NS,Educational Institutions,"NSE:CAREERP,"
449,GLOBAL:NS,Educational Institutions,"NSE:GLOBAL,"
450,CLEDUCATE:NS,Educational Institutions,"NSE:CLEDUCATE,"
451,ZEELEARN:NS,Educational Institutions,"NSE:ZEELEARN,"
452,TREEHOUSE:NS,Educational Institutions,"NSE:TREEHOUSE,"
453,3MINDIA:NS,Electric Equipment-Electric Equipment-CAPITAL GOODSMid Cap,"NSE:3MINDIA,"
454,DCMSHRIRAM:NS,Electric Equipment-Electric Equipment-CAPITAL GOODSMid Cap,"NSE:DCMSHRIRAM,"
455,SURYAROSNI:NS,Electric Equipment-Electric Equipment-CAPITAL GOODSMid Cap,"NSE:SURYAROSNI,"
456,BALMLAWRIE:NS,Electric Equipment-Electric Equipment-CAPITAL GOODSSmall Cap,"NSE:BALMLAWRIE,"
457,GILLANDERS:NS,Electric Equipment-Electric Equipment-CAPITAL GOODSSmall Cap,"NSE:GILLANDERS,"
458,SHILCTECH:BO,Electric Equipment-Electric Equipment-CAPITAL GOODSSmall Cap,"NSE:SHILCTECH,"
459,SIEMENS:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSLarge Cap,"NSE:SIEMENS,"
460,ABB:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSLarge Cap,"NSE:ABB,"
461,HAVELLS:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSLarge Cap,"NSE:HAVELLS,"
462,CGPOWER:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSLarge Cap,"NSE:CGPOWER,"
463,POWERINDIA:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:POWERINDIA,"
464,SUZLON:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:SUZLON,"
465,VGUARD:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:VGUARD,"
466,APARINDS:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:APARINDS,"
467,SCHNEIDER:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:SCHNEIDER,"
468,VOLTAMP:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:VOLTAMP,"
469,INOXWIND:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:INOXWIND,"
470,TDPOWERSYS:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:TDPOWERSYS,"
471,TARIL:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:TARIL,"
472,WAAREEENER:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSMid Cap,"NSE:WAAREEENER,"
473,HONDAPOWER:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:HONDAPOWER,"
474,BBL:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:BBL,"
475,IGARASHI:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:IGARASHI,"
476,SERVOTECH:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:SERVOTECH,"
477,SPECTRUM:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:SPECTRUM,"
478,FOCUS:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:FOCUS,"
479,KECL:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:KECL,"
480,HPL:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:HPL,"
481,SALZERELEC:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:SALZERELEC,"
482,HIRECT:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:HIRECT,"
483,MICEL:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:MICEL,"
484,INDOTECH:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:INDOTECH,"
485,WSI:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:WSI,"
486,SOLEX-ST:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:SOLEX,"
487,MODISONLTD:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:MODISONLTD,"
488,EXICOM:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:EXICOM,"
489,RISHABH:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:RISHABH,"
490,CYIENTDLM:NS,Electric EquipmentElectric EquipmentCAPITAL GOODSSmall Cap,"NSE:CYIENTDLM,"
491,GRAPHITE:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:GRAPHITE,"
492,ESABINDIA:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:ESABINDIA,"
493,HEG:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:HEG,"
494,ADORWELD:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:ADORWELD,"
495,DENORA:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:DENORA,"
496,DIFFNKG:NS,Electrodes & Welding EquipmentCAPITAL GOODS,"NSE:DIFFNKG,"
497,DATAPATTNS:NS,Electronics - Components-ELECTRICALS,"NSE:DATAPATTNS,"
498,KAYNES:NS,Electronics - Components-ELECTRICALS,"NSE:KAYNES,"
499,SYRMA:NS,Electronics - Components-ELECTRICALS,"NSE:SYRMA,"
500,OLECTRA:NS,Electronics - Components-ELECTRICALS,"NSE:OLECTRA,"
501,AVALON:NS,Electronics - Components-ELECTRICALS,"NSE:AVALON,"
502,DCXINDIA:NS,Electronics - Components-ELECTRICALS,"NSE:DCXINDIA,"
503,CENTUM:NS,Electronics - Components-ELECTRICALS,"NSE:CENTUM,"
504,APOLLO:NS,Electronics - Components-ELECTRICALS,"NSE:APOLLO,"
505,SWELECTES:NS,Electronics - Components-ELECTRICALS,"NSE:SWELECTES,"
506,ICEMAKE:NS,Electronics - Components-ELECTRICALS,"NSE:ICEMAKE,"
507,WEBELSOLAR:NS,Electronics - Components-ELECTRICALS,"NSE:WEBELSOLAR,"
508,BPL:NS,Electronics - Components-ELECTRICALS,"NSE:BPL,"
509,PREMIERENE:NS,Electronics - Components-ELECTRICALS,"NSE:PREMIERENE,"
510,IKIO:NS,Electronics - Components-ELECTRICALS,"NSE:IKIO,"
511,AVALON:NS,Electronics - Components-ELECTRICALS,"NSE:AVALON,"
512,SAH:NS,Electronics - Components-ELECTRICALS,"NSE:SAH,"
513,SAH:NS,Electronics - Components-ELECTRICALS,"NSE:SAH,"
514,LT:NS,Engineering - ConstructionInfrastructureLarge Cap,"NSE:LT,"
516,RVNL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:RVNL,"
517,IRB:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:IRB,"
518,KEC:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:KEC,"
519,GRINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:GRINFRA,"
520,PNCINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:PNCINFRA,"
521,NCC:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:NCC,"
522,IRCON:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:IRCON,"
523,KNRCON:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:KNRCON,"
524,HGINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:HGINFRA,"
525,SWSOLAR:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:SWSOLAR,"
526,POWERMECH:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:POWERMECH,"
527,ISGEC:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:ISGEC,"
528,TECHNOE:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:TECHNOE,"
529,MANINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:MANINFRA,"
530,DBL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:DBL,"
531,ITDCEM:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:ITDCEM,"
